CallNumber,Timestamp,PlannerName,HLActionInstance,ProblemFile,Success,PlannerTimeMs,TotalTimeMs,ActionsGenerated,PlanLength,Error
54,2026-07-01 14:05:43.867,FF,PickUpHL_b7_fp10_r1,Plannerinputs/generated/problemPickUpHL_b7_fp10_r1.pddl,True,295.37,356.25,9,0,
55,2026-07-01 14:05:44.260,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,305.41,365.84,9,0,
56,2026-07-01 14:05:44.696,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,296.72,365.47,9,0,
57,2026-07-01 14:05:46.525,FF,PickUpHL_b7_fp10_r1,Plannerinputs/generated/problemPickUpHL_b7_fp10_r1.pddl,True,283.33,337.42,3,0,
58,2026-07-01 14:05:46.899,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,285.04,341.81,3,0,
59,2026-07-01 14:05:47.263,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,275.55,324.94,3,0,
60,2026-07-01 14:05:47.760,FF,StackHL_b1_lp1_r1_pr1_lay1_m1,Plannerinputs/generated/problemStackHL_b1_lp1_r1_pr1_lay1_m1.pddl,True,268.03,316.78,2,0,
61,2026-07-01 14:05:48.440,FF,PickUpHL_b7_fp10_r1,Plannerinputs/generated/problemPickUpHL_b7_fp10_r1.pddl,True,282.08,334.00,2,0,
62,2026-07-01 14:05:48.808,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,285.19,340.18,2,0,
63,2026-07-01 14:05:49.184,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,278.83,335.71,2,0,
64,2026-07-01 14:05:49.675,FF,PickUpHL_b2_fp3_r1,Plannerinputs/generated/problemPickUpHL_b2_fp3_r1.pddl,True,278.08,330.64,2,0,
65,2026-07-01 14:05:50.342,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,278.69,333.54,3,0,
66,2026-07-01 14:05:50.712,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,279.12,330.70,3,0,
