Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
1749,2026-07-06 17:15:04.017,NailingBeamHL,NailingBeamHL_b6_r1_m1_lay1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b6_r1_m1_lay1; DeltaTime: 0.100",137228.12
1750,2026-07-06 17:15:04.022,NailingBeamHL,NailingBeamHL_b6_r1_m1_lay1,COMPLETED,"Subtree execution completed successfully",137233.06
1751,2026-07-06 17:15:04.022,NailingBeamHL,NailingBeamHL_b6_r1_m1_lay1,STARTED,"DeltaTime: 0.100",137233.19
1752,2026-07-06 17:15:04.022,NailingBeamHL,NailingBeamHL_b6_r1_m1_lay1,COMPLETED,"Action logic completed successfully",137233.48
1753,2026-07-06 17:15:04.045,NailingBeamHL,NailingBeamHL_b6_r1_m1_lay1,COMPLETED,"Effects applied on exit",137256.64
1754,2026-07-06 17:15:04.060,NailingBeamHL,NailingBeamHL_b8_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b8_r1_m2_lay2; DeltaTime: 0.100",137271.06
1755,2026-07-06 17:15:04.426,NailingBeamHL,NailingBeamHL_b14_r1_m3_lay3,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b14_r1_m3_lay3; DeltaTime: 0.100",137637.75
1756,2026-07-06 17:15:04.804,NailingBeamHL,NailingBeamHL_b20_r1_m4_lay4,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b20_r1_m4_lay4; DeltaTime: 0.100",138015.21
1757,2026-07-06 17:15:05.308,GluingBeamHL,GluingBeamHL_b1_r1_m1_lay1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b1_r1_m1_lay1; DeltaTime: 0.100",138519.36
1758,2026-07-06 17:15:05.723,NailingBeamHL,NailingBeamHL_b8_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b8_r1_m2_lay2; DeltaTime: 0.100",138934.86
1759,2026-07-06 17:15:05.729,TravelML,TravelML_r1_pr1_pr2,STARTED,"ML action execution; DeltaTime: 0.100",138940.54
1760,2026-07-06 17:15:05.729,TravelML,TravelML_r1_pr1_pr2,STARTED,"DeltaTime: 0.100",138940.62
1761,2026-07-06 17:15:05.730,TravelML,TravelML_r1_pr1_pr2,COMPLETED,"Action logic completed successfully",138940.98
1762,2026-07-06 17:15:05.737,TravelML,TravelML_r1_pr1_pr2,COMPLETED,"Effects applied on exit",138948.29
1763,2026-07-06 17:15:05.750,NailingBeamHL,NailingBeamHL_b14_r1_m3_lay3,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b14_r1_m3_lay3; DeltaTime: 0.100",138961.41
1764,2026-07-06 17:15:05.774,NailingBeamHL,NailingBeamHL_b20_r1_m4_lay4,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b20_r1_m4_lay4; DeltaTime: 0.100",138985.85
1765,2026-07-06 17:15:05.909,GluingBeamHL,GluingBeamHL_b1_r1_m1_lay1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b1_r1_m1_lay1; DeltaTime: 0.100",139120.08
1766,2026-07-06 17:15:05.922,NailingBeamHL,NailingBeamHL_b8_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b8_r1_m2_lay2; DeltaTime: 0.100",139133.26
1767,2026-07-06 17:15:05.928,NailingML,NailingML_b8_pr2_r1_ng1,STARTED,"ML action execution; DeltaTime: 0.100",139139.06
1768,2026-07-06 17:15:05.928,NailingML,NailingML_b8_pr2_r1_ng1,STARTED,"DeltaTime: 0.100",139139.21
1769,2026-07-06 17:15:05.928,NailingML,NailingML_b8_pr2_r1_ng1,COMPLETED,"Action logic completed successfully",139139.36
1770,2026-07-06 17:15:05.935,NailingML,NailingML_b8_pr2_r1_ng1,COMPLETED,"Effects applied on exit",139146.53
1771,2026-07-06 17:15:05.945,NailingBeamHL,NailingBeamHL_b14_r1_m3_lay3,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b14_r1_m3_lay3; DeltaTime: 0.100",139156.18
1772,2026-07-06 17:15:05.957,NailingBeamHL,NailingBeamHL_b20_r1_m4_lay4,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b20_r1_m4_lay4; DeltaTime: 0.100",139168.07
1773,2026-07-06 17:15:06.088,GluingBeamHL,GluingBeamHL_b1_r1_m1_lay1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b1_r1_m1_lay1; DeltaTime: 0.100",139298.95
1774,2026-07-06 17:15:06.116,NailingBeamHL,NailingBeamHL_b8_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b8_r1_m2_lay2; DeltaTime: 0.100",139326.95
1775,2026-07-06 17:15:06.122,NailingBeamHL,NailingBeamHL_b8_r1_m2_lay2,COMPLETED,"Subtree execution completed successfully",139333.37
1776,2026-07-06 17:15:06.122,NailingBeamHL,NailingBeamHL_b8_r1_m2_lay2,STARTED,"DeltaTime: 0.100",139333.51
1777,2026-07-06 17:15:06.123,NailingBeamHL,NailingBeamHL_b8_r1_m2_lay2,COMPLETED,"Action logic completed successfully",139333.99
1778,2026-07-06 17:15:06.139,NailingBeamHL,NailingBeamHL_b8_r1_m2_lay2,COMPLETED,"Effects applied on exit",139349.88
1779,2026-07-06 17:15:06.151,NailingBeamHL,NailingBeamHL_b14_r1_m3_lay3,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b14_r1_m3_lay3; DeltaTime: 0.100",139361.91
1780,2026-07-06 17:15:06.516,NailingBeamHL,NailingBeamHL_b20_r1_m4_lay4,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b20_r1_m4_lay4; DeltaTime: 0.100",139727.78
1781,2026-07-06 17:15:06.976,GluingBeamHL,GluingBeamHL_b1_r1_m1_lay1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b1_r1_m1_lay1; DeltaTime: 0.100",140187.83
1782,2026-07-06 17:15:07.441,NailingBeamHL,NailingBeamHL_b10_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b10_r1_m2_lay2; DeltaTime: 0.100",140652.66
1783,2026-07-06 17:15:07.818,NailingML,NailingML_b10_pr2_r1_ng1,STARTED,"ML action execution; DeltaTime: 0.100",141029.55
1784,2026-07-06 17:15:07.819,NailingML,NailingML_b10_pr2_r1_ng1,STARTED,"DeltaTime: 0.100",141030.10
1785,2026-07-06 17:15:07.820,NailingML,NailingML_b10_pr2_r1_ng1,COMPLETED,"Action logic completed successfully",141031.19
1786,2026-07-06 17:15:07.840,NailingML,NailingML_b10_pr2_r1_ng1,COMPLETED,"Effects applied on exit",141051.59
1787,2026-07-06 17:15:07.857,NailingBeamHL,NailingBeamHL_b14_r1_m3_lay3,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b14_r1_m3_lay3; DeltaTime: 0.100",141068.27
1788,2026-07-06 17:15:07.873,NailingBeamHL,NailingBeamHL_b20_r1_m4_lay4,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b20_r1_m4_lay4; DeltaTime: 0.100",141084.58
1789,2026-07-06 17:15:08.012,GluingBeamHL,GluingBeamHL_b1_r1_m1_lay1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b1_r1_m1_lay1; DeltaTime: 0.100",141223.78
1790,2026-07-06 17:15:08.030,NailingBeamHL,NailingBeamHL_b10_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b10_r1_m2_lay2; DeltaTime: 0.100",141240.95
1791,2026-07-06 17:15:08.032,NailingBeamHL,NailingBeamHL_b10_r1_m2_lay2,COMPLETED,"Subtree execution completed successfully",141243.63
1792,2026-07-06 17:15:08.032,NailingBeamHL,NailingBeamHL_b10_r1_m2_lay2,STARTED,"DeltaTime: 0.100",141243.68
1793,2026-07-06 17:15:08.032,NailingBeamHL,NailingBeamHL_b10_r1_m2_lay2,COMPLETED,"Action logic completed successfully",141243.73
1794,2026-07-06 17:15:08.046,NailingBeamHL,NailingBeamHL_b10_r1_m2_lay2,COMPLETED,"Effects applied on exit",141257.33
1795,2026-07-06 17:15:08.056,NailingBeamHL,NailingBeamHL_b14_r1_m3_lay3,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b14_r1_m3_lay3; DeltaTime: 0.100",141267.25
